RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
394459,209,"Charlottesville, VA",msa,VA,378308.0,369972.0,366630.0,364963.0,365800.0,367500.0,368833.0,371000.0,367633.0,367933.0,369654.0,373171.0,374171.0,374450.0,377300.0,382967.0,391150.0,396150.0,398833.0,395650.0,393733.0,394083.0,397083.0,399000.0,397130.0,397430.0,404397.0,411600.0,418267.0,419967.0,427967.0,429633.0,432967.0,432724.0,437182.0,433829.0,429404.0,416647.0,414667.0,411333.0,415483.0,408400.0,403067.0,397250.0,394650.0,394650.0,396292.0,399608.0,399942.0,406450.0,414817.0,421450.0,423300.0,431600.0,441300.0,449633.0,442667.0
395247,210,"Yuma, AZ",msa,AZ,185850.0,182517.0,182300.0,182050.0,184750.0,186633.0,189300.0,191600.0,192933.0,192900.0,190933.0,192933.0,196267.0,197917.0,197850.0,201183.0,207200.0,212237.0,214237.0,215037.0,215100.0,218100.0,221633.0,225950.0,224317.0,219615.0,215299.0,217132.0,224667.0,227967.0,227800.0,226600.0,228267.0,226267.0,222933.0,221300.0,223405.0,227355.0,232355.0,238483.0,246200.0,252833.0,256433.0,254767.0,251467.0,253300.0,258633.0,263283.0,266617.0,269617.0,274967.0,279967.0,288233.0,294867.0,299833.0,299600.0,299300.0
845164,211,"Lebanon, NH",msa,NH,245967.0,249300.0,249600.0,249900.0,249600.0,251300.0,254333.0,254333.0,252467.0,249467.0,249800.0,250000.0,253000.0,256000.0,261333.0,264967.0,267972.0,268972.0,268955.0,269283.0,267950.0,266500.0,265167.0,263467.0,263300.0,264217.0,269083.0,274050.0,279800.0,284933.0,290717.0,292383.0,294083.0,291333.0,291333.0,289333.0,287817.0,281450.0,281450.0,294783.0,312717.0,329467.0,334317.0,335750.0,329300.0,324600.0,323267.0,326300.0,331000.0,339300.0,349300.0,362933.0,365283.0,368767.0,365133.0,371133.0,377533.0
394765,212,"Lake Havasu City, AZ",msa,AZ,218267.0,217967.0,224317.0,227650.0,232617.0,231300.0,238267.0,244633.0,252933.0,257967.0,263267.0,264967.0,263300.0,261667.0,263300.0,266600.0,271567.0,273267.0,276633.0,278300.0,281600.0,284750.0,286376.0,288059.0,291242.0,292633.0,292108.0,287442.0,286092.0,284967.0,288267.0,298967.0,307267.0,312300.0,308300.0,304979.0,301646.0,299646.0,296000.0,291000.0,294633.0,304967.0,316300.0,323000.0,326000.0,325500.0,323000.0,319901.0,317368.0,312684.0,304450.0,301117.0,303297.0,309963.0,323297.0,334933.0,346567.0
394346,213,"Athens, GA",msa,GA,251633.0,255133.0,259067.0,262400.0,265400.0,269467.0,275767.0,276612.0,273278.0,269978.0,269600.0,269300.0,270825.0,270825.0,272825.0,276617.0,282983.0,287156.0,285506.0,282172.0,278000.0,276333.0,273300.0,273267.0,273933.0,278933.0,283800.0,289767.0,291433.0,294233.0,292567.0,292567.0,284900.0,279083.0,276950.0,281650.0,287167.0,292333.0,297650.0,301283.0,301283.0,305967.0,307667.0,313000.0,306633.0,309967.0,313300.0,318333.0,323000.0,321317.0,324650.0,331650.0,344983.0,353283.0,352450.0,349100.0,349133.0
394361,214,"Barnstable Town, MA",msa,MA,542800.0,546300.0,546300.0,546000.0,552333.0,552333.0,552667.0,549633.0,546300.0,539533.0,531200.0,526533.0,526300.0,526300.0,526300.0,529633.0,537667.0,546000.0,552150.0,555483.0,555483.0,552967.0,549633.0,549450.0,549450.0,549450.0,551467.0,554500.0,562983.0,567483.0,572483.0,572667.0,576000.0,584333.0,592333.0,599000.0,599300.0,599300.0,605967.0,605967.0,602633.0,595967.0,595967.0,609300.0,617967.0,627983.0,629983.0,628283.0,634633.0,639300.0,662633.0,672633.0,686267.0,689600.0,704900.0,721417.0,731267.0
394464,215,"Chico, CA",msa,CA,290500.0,285167.0,283167.0,289333.0,300900.0,309567.0,313733.0,309000.0,306833.0,302667.0,302800.0,304383.0,317217.0,328917.0,337583.0,337833.0,342833.0,353083.0,358333.0,358000.0,351000.0,349000.0,347333.0,344000.0,340967.0,339633.0,339967.0,346666.0,361666.0,378000.0,391000.0,392500.0,395833.0,387833.0,387667.0,381000.0,382333.0,379333.0,384667.0,391333.0,401333.0,411083.0,421317.0,423133.0,421883.0,420800.0,423983.0,430150.0,429667.0,427958.0,423292.0,424625.0,434667.0,442167.0,445500.0,441833.0,434333.0
394763,216,"Lake Charles, LA",msa,LA,225667.0,223333.0,221333.0,221300.0,222967.0,225550.0,225583.0,226500.0,226083.0,226083.0,225167.0,225000.0,224967.0,224933.0,224900.0,225600.0,227300.0,230573.0,232407.0,231540.0,228300.0,225530.0,223063.0,221063.0,218533.0,216867.0,215517.0,214983.0,214706.0,216056.0,217689.0,219633.0,219967.0,221667.0,223167.0,223333.0,221667.0,220900.0,222517.0,222483.0,221250.0,216133.0,209500.0,208333.0,211500.0,216500.0,214583.0,209750.0,204750.0,201633.0,201633.0,204867.0,208233.0,209733.0,214833.0,219833.0,223333.0
394485,217,"Columbia, MO",msa,MO,219967.0,218333.0,221667.0,224817.0,234783.0,243083.0,249900.0,247767.0,244133.0,240800.0,237967.0,234892.0,233226.0,231526.0,231567.0,232433.0,235767.0,238633.0,239133.0,238833.0,239333.0,239333.0,239633.0,239600.0,241017.0,236050.0,236048.0,237465.0,249098.0,252433.0,258267.0,258300.0,264667.0,258417.0,250050.0,240017.0,237900.0,242900.0,246600.0,256600.0,264967.0,270967.0,269167.0,264167.0,257983.0,253117.0,249450.0,247300.0,240333.0,241333.0,243667.0,257333.0,272500.0,289150.0,299150.0,299650.0,305333.0
394691,218,"Houma, LA",msa,LA,177167.0,176000.0,176500.0,177467.0,178933.0,179933.0,180967.0,182250.0,183883.0,182717.0,180800.0,179150.0,179317.0,179983.0,181667.0,183500.0,188467.0,191633.0,194767.0,194800.0,194933.0,193267.0,193933.0,194633.0,195000.0,193567.0,191200.0,190533.0,190383.0,192067.0,194067.0,193300.0,191317.0,187983.0,187667.0,188000.0,189667.0,189667.0,190500.0,193022.0,196355.0,198855.0,202983.0,206317.0,209317.0,211150.0,207967.0,213283.0,216467.0,221617.0,221633.0,223467.0,230167.0,235167.0,241250.0,240250.0,238583.0
394623,219,"Gainesville, GA",msa,GA,306283.0,314917.0,324767.0,326450.0,331383.0,336567.0,344900.0,348300.0,348300.0,346600.0,339950.0,335433.0,333100.0,331450.0,333967.0,333655.0,341655.0,344288.0,345298.0,342298.0,339632.0,337300.0,333967.0,330667.0,329633.0,327933.0,326600.0,329933.0,333480.0,335147.0,338480.0,341633.0,342605.0,335972.0,327222.0,322883.0,322626.0,324193.0,329226.0,332817.0,341667.0,346667.0,349967.0,349933.0,346600.0,343267.0,342633.0,345967.0,349300.0,343283.0,342450.0,347983.0,363000.0,377167.0,388333.0,396000.0,397667.0
394565,220,"Elkhart, IN",msa,IN,151000.0,149867.0,148767.0,152100.0,158233.0,167933.0,176267.0,184600.0,187233.0,187233.0,183900.0,183233.0,183233.0,183233.0,184017.0,184050.0,185750.0,185317.0,186950.0,188583.0,189600.0,189450.0,186117.0,181450.0,174933.0,172600.0,172600.0,176780.0,184113.0,190780.0,202967.0,208000.0,211317.0,201617.0,193433.0,188117.0,184783.0,181967.0,180433.0,182467.0,190033.0,199383.0,209050.0,218983.0,221500.0,221500.0,215000.0,211333.0,207633.0,199883.0,195217.0,198917.0,214167.0,229150.0,237483.0,239317.0,240083.0
395114,221,"Springfield, IL",msa,IL,146567.0,143267.0,143967.0,144833.0,148133.0,149133.0,151133.0,151133.0,151100.0,149917.0,149917.0,149783.0,149300.0,147667.0,146150.0,146617.0,150783.0,154133.0,155800.0,155467.0,155433.0,154767.0,152567.0,147767.0,143433.0,139783.0,140283.0,145317.0,151000.0,155333.0,153633.0,152717.0,147683.0,144350.0,136567.0,129900.0,120833.0,115033.0,113367.0,117283.0,121417.0,128083.0,136100.0,142800.0,146133.0,142967.0,137383.0,130750.0,124383.0,123717.0,123683.0,130350.0,139750.0,148083.0,154450.0,155450.0,162117.0
394726,222,"Johnson City, TN",msa,TN,199533.0,197900.0,198200.0,198267.0,203083.0,208117.0,214650.0,216500.0,214800.0,211717.0,213050.0,215833.0,217750.0,213050.0,206933.0,204750.0,209450.0,214817.0,218333.0,221967.0,222300.0,220600.0,218967.0,219933.0,223267.0,224900.0,231567.0,235900.0,240933.0,242600.0,246267.0,246233.0,244267.0,239633.0,234667.0,231333.0,229667.0,227283.0,225933.0,225600.0,229617.0,237800.0,241133.0,244500.0,244667.0,248000.0,249333.0,245967.0,246200.0,246500.0,251500.0,254900.0,269917.0,284450.0,294450.0,296100.0,296567.0
394597,223,"Florence, SC",msa,SC,161300.0,158967.0,158267.0,161427.0,166410.0,172110.0,172283.0,172267.0,171933.0,173600.0,173600.0,169933.0,165933.0,162600.0,162600.0,164933.0,172800.0,179467.0,185498.0,185982.0,186465.0,183767.0,184059.0,183576.0,185618.0,186976.0,186904.0,186528.0,186528.0,191600.0,192633.0,190667.0,187317.0,189633.0,190617.0,189133.0,184150.0,180333.0,175133.0,175117.0,179533.0,182567.0,183067.0,181817.0,183817.0,189967.0,191600.0,193233.0,189933.0,193267.0,191633.0,196617.0,196617.0,209950.0,211600.0,219633.0,217950.0
394716,224,"Jacksonville, NC",msa,NC,166500.0,164967.0,166600.0,168917.0,172108.0,174308.0,175742.0,177083.0,177917.0,180500.0,180967.0,181267.0,179933.0,183033.0,188067.0,192900.0,194833.0,194667.0,193167.0,191467.0,189133.0,188467.0,186800.0,185633.0,184600.0,184300.0,185967.0,190000.0,195717.0,201050.0,201550.0,198833.0,194400.0,191567.0,188900.0,187500.0,185833.0,185800.0,186600.0,191600.0,198300.0,206633.0,211617.0,214950.0,211650.0,210000.0,208333.0,212667.0,211333.0,217167.0,222833.0,232500.0,238333.0,245000.0,255000.0,264300.0,269267.0
394680,225,"Hilo, HI",msa,HI,460000.0,468333.0,477981.0,477981.0,477648.0,483000.0,483000.0,481667.0,478000.0,476333.0,468000.0,459833.0,462167.0,470500.0,475667.0,473000.0,473000.0,464633.0,458283.0,449450.0,449150.0,445833.0,446333.0,449000.0,453167.0,456500.0,457500.0,456500.0,445667.0,440333.0,440500.0,450666.0,454333.0,464000.0,474417.0,487750.0,491250.0,491483.0,489150.0,489283.0,482133.0,484467.0,484450.0,494917.0,496250.0,515133.0,514833.0,519333.0,512833.0,529500.0,542000.0,549500.0,549500.0,565833.0,594500.0,628167.0,644833.0
395118,226,"St. Cloud, MN",msa,MN,189233.0,188933.0,192267.0,199633.0,208300.0,214967.0,218267.0,219900.0,219750.0,218083.0,216450.0,214933.0,213298.0,211598.0,209931.0,213267.0,218283.0,223317.0,224983.0,223333.0,221633.0,219933.0,218233.0,216567.0,215900.0,217567.0,224233.0,231567.0,240933.0,242600.0,242600.0,241567.0,241567.0,241567.0,236567.0,231600.0,228267.0,228300.0,233267.0,238267.0,244600.0,251267.0,252633.0,252933.0,249633.0,249933.0,249933.0,249900.0,249900.0,251567.0,251567.0,254933.0,264933.0,275783.0,283450.0,281783.0,280933.0
394380,227,"Bend, OR",msa,OR,442948.0,444648.0,447990.0,449756.0,456256.0,461266.0,468133.0,471633.0,474967.0,475000.0,475000.0,475000.0,478417.0,483383.0,488350.0,491567.0,494767.0,498100.0,499467.0,499600.0,499300.0,499300.0,497667.0,496332.0,499665.0,500815.0,502150.0,495483.0,495667.0,499308.0,512642.0,524475.0,537500.0,549333.0,560333.0,580333.0,,633500.0,630467.0,606433.0,608267.0,624967.0,649967.0,674933.0,691567.0,714750.0,723117.0,731450.0,734967.0,726300.0,717667.0,699317.0,701317.0,711650.0,719997.0,726630.0,716297.0
394872,228,"Monroe, LA",msa,LA,207748.0,206048.0,202683.0,200433.0,200467.0,202167.0,205000.0,208125.0,206458.0,203125.0,199967.0,199717.0,199717.0,200417.0,202583.0,207583.0,213250.0,216333.0,217550.0,216217.0,216217.0,213333.0,208333.0,206250.0,207400.0,207400.0,204450.0,201633.0,203117.0,206117.0,207283.0,208467.0,209500.0,210000.0,212333.0,214333.0,215483.0,213817.0,209483.0,205833.0,209150.0,217383.0,224883.0,224867.0,223300.0,223300.0,223233.0,219900.0,213233.0,208333.0,210000.0,221333.0,226333.0,231300.0,229967.0,236600.0,234967.0
395011,229,"Racine, WI",msa,WI,257567.0,256567.0,241833.0,220033.0,205033.0,208133.0,223283.0,229950.0,229950.0,224933.0,221600.0,219900.0,218233.0,211500.0,209833.0,213200.0,223266.0,228266.0,229900.0,229100.0,228950.0,225650.0,223117.0,216600.0,209933.0,203267.0,202533.0,209017.0,218717.0,227783.0,232933.0,233267.0,229933.0,217467.0,199967.0,184967.0,179100.0,183233.0,183267.0,189633.0,199483.0,214483.0,226633.0,228967.0,220633.0,206783.0,194600.0,191233.0,189900.0,189900.0,191567.0,194900.0,198083.0,201450.0,204817.0,211667.0,215000.0
395009,230,"Punta Gorda, FL",msa,FL,245933.0,249267.0,249933.0,249800.0,249767.0,249800.0,249967.0,251500.0,251467.0,253100.0,254650.0,258683.0,263650.0,267100.0,269733.0,268433.0,266933.0,265267.0,266303.0,267470.0,269136.0,269220.0,269686.0,272720.0,279300.0,282666.0,281333.0,276300.0,272933.0,271233.0,269900.0,269600.0,267900.0,266267.0,263083.0,261450.0,263283.0,263283.0,261617.0,257783.0,258450.0,261467.0,258467.0,254650.0,250000.0,251333.0,254633.0,258300.0,256967.0,253667.0,249967.0,256600.0,271600.0,,,321667.0,326333.0
395047,231,"Saginaw, MI",msa,MI,125233.0,121900.0,114233.0,106101.0,102468.0,107801.0,113933.0,119233.0,122017.0,123017.0,123350.0,123417.0,123417.0,121417.0,119900.0,120900.0,124233.0,127567.0,129900.0,129583.0,128308.0,126642.0,124242.0,122183.0,117883.0,113933.0,112267.0,111567.0,112417.0,116317.0,121317.0,125500.0,126600.0,128283.0,129917.0,129933.0,128250.0,124917.0,121267.0,121267.0,124600.0,134300.0,139333.0,141033.0,135633.0,132267.0,130567.0,128267.0,124600.0,117933.0,112900.0,111567.0,117600.0,128100.0,139767.0,146600.0,149133.0
395202,232,"Warner Robins, GA",msa,GA,156267.0,154300.0,154150.0,159850.0,165150.0,170617.0,171583.0,171583.0,171433.0,172050.0,172083.0,168883.0,164283.0,160917.0,161250.0,166767.0,170100.0,173800.0,173933.0,173933.0,170600.0,173967.0,178667.0,182667.0,180967.0,180600.0,180933.0,183967.0,186083.0,191050.0,193217.0,193467.0,193000.0,191133.0,190433.0,184433.0,180800.0,176466.0,177933.0,182000.0,190333.0,190333.0,195417.0,192100.0,198633.0,196150.0,198333.0,198167.0,194333.0,190500.0,189150.0,196317.0,211300.0,221950.0,231617.0,234950.0,239317.0
395151,233,"Terre Haute, IN",msa,IN,90250.0,87117.0,87117.0,89967.0,99033.0,107367.0,113933.0,114000.0,115667.0,114767.0,113767.0,112100.0,111567.0,111350.0,110633.0,110667.0,110917.0,110000.0,109667.0,111333.0,114333.0,116483.0,114983.0,108617.0,103133.0,99617.0,100133.0,100467.0,110450.0,123117.0,136450.0,139784.0,136600.0,132517.0,127517.0,125517.0,124567.0,123833.0,125767.0,127450.0,130450.0,130545.0,132228.0,131312.0,132983.0,132950.0,136600.0,138233.0,136267.0,129283.0,124283.0,124583.0,129933.0,134933.0,140467.0,145133.0,146800.0
395119,234,"St. George, UT",msa,UT,337967.0,344633.0,354633.0,361600.0,369933.0,372417.0,373750.0,373750.0,372933.0,372967.0,371300.0,368267.0,369933.0,372467.0,380759.0,385426.0,391226.0,392867.0,396167.0,397833.0,398250.0,396450.0,392817.0,393833.0,398090.0,405016.0,412016.0,418226.0,421300.0,423117.0,423150.0,426783.0,424967.0,424967.0,434967.0,449967.0,461300.0,457967.0,466267.0,479933.0,,532817.0,543133.0,543283.0,546950.0,561117.0,571133.0,581133.0,589950.0,606300.0,621300.0,638000.0,644983.0,652983.0,652950.0,639633.0,619633.0
394386,235,"Billings, MT",msa,MT,270633.0,268217.0,266550.0,268250.0,273300.0,277633.0,279267.0,279267.0,278267.0,276617.0,273817.0,272117.0,270433.0,268267.0,266633.0,266633.0,271600.0,278233.0,282750.0,282783.0,281117.0,279633.0,278767.0,277100.0,277100.0,275633.0,274000.0,274300.0,278133.0,286467.0,298133.0,309933.0,319917.0,319950.0,321450.0,321467.0,324800.0,323833.0,313833.0,307833.0,307167.0,318833.0,326317.0,329483.0,332650.0,337833.0,344800.0,348300.0,356383.0,366383.0,373017.0,374933.0,379967.0,398333.0,415000.0,425000.0,421150.0
394860,236,"Midland, TX",msa,TX,281200.0,287383.0,294300.0,306000.0,316967.0,328633.0,330267.0,331367.0,328033.0,327822.0,329755.0,331422.0,333333.0,331633.0,331600.0,329933.0,336533.0,343200.0,349833.0,349900.0,348233.0,347667.0,347367.0,348067.0,345300.0,343967.0,344933.0,347633.0,346300.0,342667.0,338333.0,333000.0,328330.0,322997.0,321330.0,321000.0,321333.0,319633.0,316633.0,314967.0,316667.0,320000.0,324667.0,327667.0,327667.0,324667.0,322667.0,321000.0,320666.0,318000.0,317750.0,319750.0,324750.0,329833.0,334833.0,338133.0,337467.0
394539,237,"Dover, DE",msa,DE,211633.0,213200.0,216500.0,221533.0,224933.0,230867.0,234200.0,235867.0,234967.0,234933.0,233267.0,231600.0,229963.0,229663.0,229630.0,231267.0,237567.0,243583.0,248583.0,249250.0,249333.0,248517.0,243550.0,240483.0,237967.0,241117.0,241283.0,241650.0,243500.0,246967.0,249967.0,253267.0,254800.0,258133.0,256500.0,257000.0,253667.0,255317.0,256317.0,264650.0,274633.0,288267.0,293233.0,295433.0,295433.0,298800.0,299933.0,293267.0,284933.0,281600.0,288267.0,304933.0,313300.0,319967.0,319967.0,326633.0,330000.0
394651,238,"Greenville, NC",msa,NC,159800.0,161433.0,167433.0,174900.0,178250.0,179917.0,179917.0,183000.0,183867.0,183867.0,180117.0,179117.0,177483.0,175917.0,174400.0,179233.0,184150.0,190833.0,189300.0,186267.0,182497.0,180530.0,179230.0,177633.0,177267.0,177267.0,179300.0,179983.0,186983.0,190300.0,201983.0,209430.0,212746.0,214380.0,213267.0,216467.0,213067.0,204733.0,198233.0,194998.0,196665.0,204498.0,204467.0,212783.0,211617.0,216150.0,211167.0,211167.0,213333.0,223333.0,234983.0,241650.0,243167.0,244000.0,252333.0,267483.0,278333.0
394406,239,"Bowling Green, KY",msa,KY,214067.0,210733.0,212167.0,216300.0,222967.0,228533.0,235167.0,241833.0,244850.0,248183.0,246967.0,245367.0,245367.0,246250.0,249433.0,249133.0,251133.0,254600.0,258233.0,255767.0,250433.0,246867.0,244333.0,241367.0,235133.0,233500.0,235133.0,236600.0,236567.0,236567.0,239600.0,239600.0,241267.0,240600.0,241967.0,236483.0,230483.0,226150.0,224900.0,227900.0,237533.0,245967.0,251600.0,254633.0,259600.0,259600.0,255900.0,257567.0,263417.0,265750.0,265683.0,266500.0,271500.0,274917.0,281433.0,295600.0,298950.0
394559,240,"El Centro, CA",msa,CA,234667.0,231833.0,231833.0,231833.0,234733.0,234717.0,238033.0,238300.0,242300.0,243950.0,243950.0,238300.0,235667.0,238667.0,241750.0,244417.0,243083.0,248333.0,255000.0,258333.0,258333.0,255000.0,255000.0,256333.0,258400.0,258648.0,258482.0,258048.0,261133.0,261600.0,260967.0,259300.0,262500.0,264833.0,259833.0,258300.0,258300.0,259967.0,260000.0,260000.0,276667.0,291667.0,308833.0,305500.0,298500.0,286000.0,281000.0,277982.0,286648.0,288315.0,292500.0,291983.0,301983.0,311150.0,321667.0,333578.0,339911.0
394729,241,"Joplin, MO",msa,MO,134617.0,134917.0,135771.0,136670.0,138370.0,140957.0,142291.0,143934.0,143959.0,144974.0,145250.0,145250.0,145219.0,144933.0,148233.0,151600.0,153267.0,151633.0,149933.0,149933.0,149900.0,149900.0,149683.0,149350.0,149350.0,151100.0,151933.0,151933.0,150400.0,149933.0,153267.0,155800.0,160767.0,166633.0,171300.0,171333.0,165466.0,159966.0,159050.0,162383.0,170700.0,176583.0,176600.0,171617.0,168283.0,168300.0,169967.0,171667.0,173333.0,176658.0,182725.0,190642.0,202283.0,204300.0,203050.0,193917.0,191500.0
395162,242,"Torrington, CT",msa,CT,311650.0,309983.0,315800.0,323967.0,330600.0,328117.0,324933.0,326300.0,328633.0,331967.0,330300.0,329600.0,329600.0,330917.0,334250.0,338450.0,343800.0,345333.0,346167.0,346133.0,344300.0,344267.0,342592.0,347892.0,349558.0,351567.0,349900.0,353267.0,359617.0,365983.0,370983.0,373150.0,376783.0,381750.0,385233.0,387933.0,395300.0,399967.0,403933.0,399900.0,399900.0,399900.0,399900.0,399600.0,395967.0,395667.0,395667.0,394333.0,394333.0,393667.0,401667.0,400333.0,397667.0,394633.0,403800.0,415783.0,415817.0
394712,243,"Jackson, TN",msa,TN,148800.0,150467.0,151633.0,154300.0,154267.0,152600.0,151733.0,153733.0,157067.0,157083.0,155083.0,151750.0,149900.0,151567.0,154933.0,159433.0,161100.0,163733.0,168567.0,171933.0,174267.0,173300.0,171600.0,166600.0,163167.0,163700.0,168700.0,172950.0,177417.0,180350.0,187833.0,189500.0,189233.0,185417.0,180417.0,176083.0,172767.0,174433.0,178883.0,181217.0,182900.0,185133.0,186633.0,193217.0,196400.0,203067.0,204500.0,209667.0,209667.0,213317.0,214283.0,216867.0,224517.0,231850.0,232567.0,231600.0,231600.0
395018,244,"Redding, CA",msa,CA,291000.0,293000.0,295967.0,299600.0,299900.0,302933.0,302967.0,302667.0,299333.0,299300.0,299600.0,302100.0,304550.0,308250.0,309583.0,307500.0,306833.0,309997.0,316297.0,319297.0,317633.0,317633.0,316615.0,318182.0,317882.0,319233.0,319000.0,322600.0,329567.0,334900.0,341600.0,346600.0,358217.0,364583.0,364217.0,360600.0,360600.0,359300.0,359600.0,359767.0,368133.0,378100.0,388100.0,393067.0,393133.0,392966.0,396299.0,399600.0,399900.0,402933.0,409600.0,415967.0,416383.0,418083.0,413417.0,409967.0,401567.0
394748,245,"Kingston, NY",msa,NY,257000.0,256000.0,256333.0,261333.0,266633.0,271633.0,274967.0,276333.0,280333.0,283667.0,287000.0,287667.0,289000.0,285967.0,284633.0,281600.0,283267.0,287267.0,295633.0,304667.0,308667.0,307000.0,302666.0,299333.0,299000.0,298667.0,298500.0,301983.0,309283.0,318117.0,324633.0,327667.0,335667.0,342333.0,349333.0,349633.0,352967.0,352967.0,356000.0,352967.0,352967.0,351617.0,359150.0,368300.0,376633.0,382133.0,382800.0,381150.0,377967.0,377967.0,381300.0,387483.0,394333.0,409150.0,426150.0,442483.0,445000.0
395246,246,"Yuba City, CA",msa,CA,290967.0,289600.0,291133.0,294433.0,303067.0,309900.0,314933.0,315000.0,316333.0,316317.0,312983.0,306650.0,301667.0,299967.0,303267.0,309900.0,316600.0,319967.0,323300.0,324967.0,326633.0,325000.0,325000.0,325000.0,324967.0,323267.0,325767.0,327467.0,335000.0,342667.0,349333.0,351800.0,350300.0,353633.0,358667.0,365833.0,375000.0,380817.0,381650.0,385783.0,388967.0,397267.0,400633.0,411633.0,412500.0,414167.0,412167.0,418167.0,425083.0,433917.0,442083.0,446833.0,454667.0,463000.0,466833.0,460167.0,450167.0
394707,247,"Iowa City, IA",msa,IA,280967.0,282600.0,282600.0,279617.0,279617.0,279267.0,277950.0,275317.0,272300.0,270633.0,269933.0,269967.0,271600.0,273267.0,274900.0,273233.0,272100.0,272100.0,273800.0,274933.0,274933.0,274233.0,273567.0,272917.0,271917.0,270917.0,269933.0,269933.0,268300.0,269267.0,270933.0,272567.0,273233.0,271567.0,269933.0,266633.0,265667.0,268900.0,272200.0,269833.0,266600.0,268300.0,273333.0,273333.0,265000.0,259333.0,252667.0,254300.0,256617.0,259950.0,261650.0,263333.0,273317.0,279983.0,286317.0,288000.0,286333.0
394896,248,"Muskegon, MI",msa,MI,139600.0,142933.0,148267.0,154967.0,154967.0,156600.0,157917.0,161250.0,157917.0,153233.0,149900.0,149933.0,148267.0,148267.0,153233.0,159933.0,166950.0,171950.0,180250.0,183233.0,183233.0,176567.0,169900.0,163233.0,155267.0,150467.0,147133.0,153433.0,163917.0,173617.0,176950.0,177933.0,178233.0,176567.0,169900.0,161600.0,157467.0,157467.0,159100.0,162933.0,166267.0,169600.0,174917.0,178250.0,181583.0,178267.0,174950.0,172983.0,169617.0,167867.0,162867.0,167867.0,172950.0,184917.0,195250.0,206900.0,214900.0
394299,249,"Abilene, TX",msa,TX,169933.0,169900.0,173233.0,176600.0,181633.0,184967.0,189967.0,190633.0,192000.0,193317.0,196717.0,195383.0,195400.0,194667.0,196317.0,194983.0,199950.0,204967.0,209133.0,207467.0,205800.0,206633.0,208333.0,209583.0,209483.0,207817.0,206567.0,206333.0,208000.0,212967.0,216600.0,219933.0,219633.0,217982.0,216316.0,214969.0,212621.0,211415.0,206395.0,205011.0,206850.0,213517.0,218767.0,218133.0,220650.0,225817.0,230817.0,231333.0,232900.0,230230.0,231380.0,226480.0,232450.0,234933.0,238233.0,241567.0,239767.0
394944,250,"Oshkosh, WI",msa,WI,234300.0,234600.0,241567.0,246567.0,249900.0,249900.0,249933.0,224933.0,198267.0,169900.0,167933.0,166300.0,166333.0,164952.0,168252.0,168252.0,169933.0,168267.0,172500.0,175867.0,180867.0,183300.0,184933.0,184967.0,185267.0,188600.0,193567.0,198233.0,199017.0,198717.0,198717.0,199600.0,193233.0,186567.0,179900.0,179900.0,179900.0,181600.0,184933.0,188267.0,189900.0,190900.0,194233.0,195933.0,196133.0,194467.0,191133.0,189933.0,188267.0,192933.0,196267.0,202933.0,209933.0,219633.0,223000.0,224633.0,221617.0
394428,251,"Burlington, NC",msa,NC,186067.0,186900.0,190300.0,194467.0,199450.0,197967.0,201213.0,204380.0,209380.0,212633.0,212817.0,212817.0,212300.0,215933.0,221118.0,226485.0,230168.0,233317.0,232283.0,231300.0,225967.0,221000.0,214667.0,215000.0,213000.0,217150.0,210483.0,210483.0,211333.0,224667.0,235417.0,239717.0,236200.0,235783.0,231483.0,231667.0,225000.0,225000.0,224417.0,230250.0,236917.0,244167.0,248333.0,258333.0,263333.0,269667.0,264633.0,261300.0,255300.0,247000.0,247000.0,256483.0,271483.0,280650.0,287133.0,293800.0,297600.0
394960,252,"Panama City, FL",msa,FL,263300.0,263300.0,263600.0,266900.0,273267.0,277967.0,280417.0,282417.0,284083.0,286333.0,289567.0,292900.0,296341.0,296691.0,298358.0,298550.0,299933.0,299900.0,299900.0,298233.0,294900.0,291267.0,286300.0,282967.0,279633.0,277967.0,276333.0,276333.0,279167.0,283650.0,287508.0,291342.0,293492.0,294800.0,294767.0,294467.0,294633.0,293333.0,291667.0,291633.0,297633.0,311267.0,327967.0,344933.0,360633.0,372233.0,381933.0,377933.0,376333.0,371667.0,388300.0,401633.0,421633.0,432967.0,444300.0,448967.0,444500.0
